,,,,,,,,,,,,,,,,Normalised abundance,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,KO RD,,WT RD,,KO RD,,WT RD,,Tags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,Neutral mass (Da),m/z,Charge,Retention time (min),CCS (angstrom^2),Chromatographic peak width (min),Identifications,Anova (p),q Value,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,NEG_2022_07_12_NR_LIPIDS_HILIC_KO_RD1,NEG_2022_07_12_NR_LIPIDS_HILIC_KO_RD2,NEG_2022_07_12_NR_LIPIDS_HILIC_WT_RD2,NEG_2022_07_12_NR_LIPIDS_HILIC_WT_RD1,NEG_2022_07_12_NR_LIPIDS_HILIC_KO_RD1,NEG_2022_07_12_NR_LIPIDS_HILIC_KO_RD2,NEG_2022_07_12_NR_LIPIDS_HILIC_WT_RD2,NEG_2022_07_12_NR_LIPIDS_HILIC_WT_RD1,Anova p-value KOvsWT DAA<= 0.05,Max fold change WT vsKO DAA>= 2,Anova p-value WT vs KO RD <= 0.05,Max fold change WT vs KO RD >= 2,Anova p-value WT vs KO R<= 0.05,Max fold change WT vs KO R >= 2,Anova p-value KO daa vs daarsl3 <= 0.05,Max fold change KO daa vs daarsl3  >= 2,Anova p-value WT daa vs daarsl3 <= 0.05,Max fold change WT daa vs daarsl3 >= 2,Anova p-value <= 0.05 ko c vs dr,Max fold change >= 2 ko c vs dr,Anova p-value <= 0.05 wt c vs dr,Max fold change >= 2 wt c vs dr,Anova p-value <= 0.05 ko c vs d,Max fold change >= 2 ko c vs d,Anova p-value <= 0.05 wt c vs d,Max fold change >= 2 wt c vs d,Accepted Compound ID,Accepted Description,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Retention Time Error (mins),dCCS (angstrom^2),Compound Link
4.12_720.0570n,720.0570332,757.0371778,1,4.122116667,211.6566868,1.11995,0,0.016027434,0.249058633,2.047423638,WT RD,KO RD,100 - 78.3 - 33.5 - 5.51,5110.425069,1.12,2266.985254,2725.069126,5069.799039,5151.0511,2200.280305,2902.197197,5144.150046,5219.336406,x,x,x,x,x,,,,,,x,x,x,x,x,x,x,x,,,"M+Cl, M+K-2H",,,,,,,,
7.38_801.6803n,801.6802715,860.6946271,1,7.380383333,305.8146129,1.552283333,0,0.016042097,0.249058633,1.479320396,WT RD,KO RD,100 - 33.7 - 5.85,5531.105558,0.12,3550.824529,3927.076235,5535.967999,5526.243118,3446.343228,4182.334141,5617.155595,5599.502186,x,,x,,x,,,,x,,,,x,,x,,x,,,,"M-H, M+CH3COO",,,,,,,,
2.73_841.6095m/z,,841.6094811,1,2.725733333,290.2021412,0.431616667,0,0.016166997,0.250205947,1.056828141,KO RD,WT RD,100 - 12.8,1071.11371,0.37,1073.947857,1068.279563,1020.213169,1006.821632,1042.347458,1137.717178,1035.175078,1020.16864,,,x,,,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
1.21_729.0472m/z,,729.0472166,1,1.20775,262.5036675,0.101533333,0,0.016222979,0.250282819,2.386713697,WT RD,KO RD,100 - 32.2,245.4142877,0.95,91.276575,114.3738036,247.0623589,243.7662165,88.59080575,121.8080411,250.6856456,246.9977221,,,x,x,,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
7.35_657.4982m/z,,657.4982144,1,7.346533333,253.5242361,0.222866667,0,0.016343887,0.251357706,1.18801672,WT RD,KO RD,100 - 34.6,167.2280674,1.38,139.390344,142.1344268,170.5779473,163.8781874,135.2888502,151.3730904,173.0795538,166.0506512,x,,x,,,,,,,,x,,x,,,,,,,,,,,,,,,,
3.26_865.2217m/z,,865.2216836,1,3.2589,299.5057213,0.465466667,0,0.016410084,0.251587095,1.773840363,KO RD,WT RD,100 - 3.8,277.581796,1.01,257.1762166,297.9873755,155.3680038,157.6046873,249.6089303,317.3563994,157.6465492,159.693986,x,,x,,x,,,,,,x,,x,x,x,,x,x,,,,,,,,,,,
7.19_317.1205m/z,,317.1204675,1,7.191366667,164.6384887,1.430233333,0,0.016517426,0.252357616,1.049298102,KO RD,WT RD,100 - 11.7,345.9854734,0.01,346.0217577,345.9491891,331.7958286,327.6649534,335.8402341,368.4357059,336.6617717,332.0086691,,,x,,,,,,,,x,,,,x,,,,,,,,,,,,,,
7.26_702.6925n,702.6925204,761.7122873,1,7.259066667,281.2337369,0.397766667,0,0.016563219,0.252357616,1.039142768,KO RD,WT RD,100 - 23 - 1.15,777.6169591,0.17,773.8374065,781.3965117,747.4399279,749.2109326,751.0676136,832.1868772,758.4014889,759.142905,,,x,,,,,,,,x,,x,,x,,x,,,,"M-H, M+CH3COO",,,,,,,,
1.17_790.7580m/z,,790.7580431,1,1.173916667,274.7451121,0.15515,0,0.016615759,0.252374347,2.284632411,WT RD,KO RD,100 - 33.4,202.2598471,8.25,96.56763126,80.49354151,190.4567774,214.0629167,93.72617523,85.72557971,193.2499164,216.9006583,x,x,x,x,,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
7.04_897.7011n,897.701101,896.6938245,1,7.036216667,305.6210732,0.620616667,0,0.016680261,0.2525721,2.116881843,WT RD,KO RD,100 - 76.2 - 54.5 - 27.2,1881.503205,2.28,802.5436697,975.073925,1911.845234,1851.161176,778.9292089,1038.453221,1939.883351,1875.701237,x,x,x,x,x,,,,,,x,,x,x,x,,x,x,,,"M-H, M+Na-2H",,,,,,,,
1.24_699.6184m/z,,699.6183924,1,1.2416,256.3783123,0.344166667,0,0.016975116,0.256245908,2.095204123,WT RD,KO RD,100 - 21.9,507.5579191,0.72,218.5552571,265.9397031,510.1498684,504.9659698,212.1243739,283.2256451,517.6314581,511.6600902,x,,x,x,x,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
3.93_1024.7431m/z,,1024.743128,1,3.933116667,317.5700498,0.310316667,0,0.017216606,0.258480026,1.191278763,KO RD,WT RD,100 - 61,66.85915192,1.15,65.40305996,68.31524387,56.57851138,55.66919087,63.47860642,72.75569908,57.40826208,56.40717379,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
1.45_944.7063m/z,,944.7062523,1,1.450366667,311.6581882,2.2599,0,0.017228489,0.258480026,1.174414853,WT RD,KO RD,100 - 55.7 - 26.7 - 10.8 - 2.35 - 0.826,13408.67407,0.53,11657.92751,11176.71909,13358.36408,13458.98405,11314.89861,11903.2,13554.27083,13637.40411,,,x,,x,,,,,,x,,x,,x,,x,,,,,,,,,,,,
6.21_562.3845m/z,,562.3844796,1,6.206833333,228.9176461,0.27645,0,0.017485237,0.260896816,1.362357412,KO RD,WT RD,47.6 - 100,243.1369636,1.62,240.350436,245.9234913,185.5882856,171.3473636,233.2782402,261.9083899,188.3100258,173.6188431,,,x,,,,,,,,,,x,,,,x,,,,,,,,,,,,
5.02_748.0449m/z,,748.044944,1,5.019233333,271.8563288,0.121316667,0,0.017495934,0.260896816,1.481834705,WT RD,KO RD,95.4 - 100,164.9476193,1.34,105.5259634,117.1002428,166.5087439,163.3864947,102.4209128,124.7116975,168.9506736,165.5524404,x,,x,,,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
0.43_607.3605m/z,,607.3604531,1,0.431983333,238.0609549,0.15515,0,0.017569178,0.261195107,1.287211203,WT RD,KO RD,100 - 25.9,214.4028393,0.48,167.1253955,166.0022821,221.619129,207.1865496,162.2078113,176.7923438,224.8692786,209.9331341,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
5.09_696.4967m/z,,696.4966815,1,5.086916667,256.4004285,0.15515,0,0.017654245,0.261666845,1.184120113,KO RD,WT RD,100 - 35.4,362.1813804,1.82,366.845718,357.5170427,311.6081342,300.1226797,356.0514595,380.7554639,316.1780152,304.1012792,,,x,,x,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
5.21_828.7829m/z,,828.7828872,1,5.208233333,293.4211112,0.121316667,0,0.017796858,0.262377291,1.410015389,KO RD,WT RD,100,17.93313761,2.3,17.15560161,18.71067362,12.92507779,12.51171922,16.65080629,19.92685764,13.11463019,12.67758179,,,x,,,,,,,,,,x,x,,,,,,,,,,,,,,,
5.05_336.3790m/z,,336.3789825,1,5.053083333,190.3319179,0.208766667,0,0.017835105,0.262377291,1.568271788,KO RD,WT RD,100,44.91436387,5.48,43.17357862,46.65514912,29.98560619,27.29319485,41.90321686,49.68770947,30.42535932,27.65500919,x,,x,,,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
6.29_226.9127m/z,,226.9126744,1,6.2943,160.6200229,1.207366667,0,0.017875208,0.262377291,1.056195388,KO RD,WT RD,100 - 1.32,257.0832374,0.36,256.426801,257.7396739,241.7112767,245.0987216,248.8815659,274.4926182,245.2560872,248.3478917,,,x,,,,,,,,x,,,,,,,,,,,,,,,,,,
0.78_843.6165n,843.6164772,878.5858785,1,0.77615,293.1491098,0.499316667,0,0.017937188,0.262377291,1.308405703,WT RD,KO RD,100 - 61.7 - 15.4,10913.59739,2.64,8079.402351,8602.881088,11117.65548,10709.53931,7841.669829,9162.06387,11280.70116,10851.51114,x,,x,,,,,,,,x,x,x,x,x,x,x,x,,,"M+Cl, M+K-2H",,,,,,,,
0.83_861.9669m/z,,861.9669077,1,0.82975,293.2364083,0.2426,0,0.017973277,0.262377291,3.482644259,KO RD,WT RD,100,48.93765969,14.19,42.33234546,55.54297391,15.46136214,12.64237516,41.08673659,59.15323824,15.68811035,12.80996978,x,x,x,x,,,,,x,,,,x,x,,,x,x,,,,,,,,,,,
0.90_282.9933m/z,,282.993282,1,0.89745,162.1527138,0.1213,0,0.018046722,0.262377291,39.86288749,WT RD,KO RD,100,1.879823847,27.79,0.094314485,0,2.249181433,1.51046626,0.091539326,0,2.282166746,1.530489872,,,x,x,x,x,,,,,x,x,,,,,,,,,,,,,,,,,
5.40_669.2394m/z,,669.2394411,1,5.397233333,253.4333495,0.10155,0,0.018179023,0.262377291,1.287976694,WT RD,KO RD,100 - 15.7,139.8882051,1.27,109.5866697,107.6349706,135.2267839,144.5496263,106.3621348,114.6311876,137.2099488,146.4658596,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
0.93_962.5899m/z,,962.5898788,1,0.9313,308.4397867,0.843483333,0,0.018183227,0.262377291,1.115611427,WT RD,KO RD,100 - 62.1 - 46.1 - 58,3423.432764,0.58,3024.479789,3112.84129,3437.46159,3409.403938,2935.485928,3315.17435,3487.873594,3454.600964,,,x,,,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
0.59_1090.8054n,1090.805446,1149.8785,1,0.587133333,367.0412537,0.310333333,0,0.018183506,0.262377291,1.153141999,KO RD,WT RD,76.6 - 100 - 72.9 - 46.3 - 34.5 - 28.4 - 10.1,308.2197762,1.67,304.5825556,311.8569968,263.142083,271.4317623,295.6203607,332.1275388,267.0011864,275.0300184,,,x,,,,,,,,,,,,,,,,,,"M-H, M+CH3COO",,,,,,,,
4.90_806.7043n,806.7043043,843.6916932,1,4.897916667,287.0440925,0.276466667,0,0.018293331,0.262990086,1.481771734,KO RD,WT RD,100 - 70.6 - 20 - 5.85,1522.847687,3.78,1451.724153,1593.97122,1000.284308,1055.157366,1409.007869,1697.578518,1014.953952,1069.145141,,,x,,,,,,,,x,x,x,x,x,x,x,x,,,"M+Cl, M+K-2H",,,,,,,,
6.33_943.7104m/z,,943.7104328,1,6.32815,305.3903771,0.984533333,0,0.018333186,0.262990086,1.258172427,WT RD,KO RD,100,455.168862,0.32,362.5980119,360.9417066,469.4476463,440.8900776,351.92874,384.4027292,476.3323187,446.7347709,x,,x,,,,x,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
1.61_271.2248m/z,,271.2247532,1,1.605533333,178.9341589,1.706983333,0,0.018606697,0.266135443,1.459012521,KO RD,WT RD,100 - 14.7 - 0.932,2149.304395,4.39,2082.554572,2216.054218,1411.149357,1535.095948,2021.276407,2360.096586,1431.844532,1555.446066,,,x,,,,x,,,,x,,x,,,,x,,,,,,,,,,,,
5.09_765.6574n,765.6573743,764.6500978,1,5.086916667,271.7497685,0.2567,0,0.018670474,0.266271352,1.081708344,KO RD,WT RD,100 - 15.5,3204.616981,0.78,3234.672978,3174.560985,2978.892673,2946.210888,3139.494283,3380.905792,3022.579547,2985.26756,x,,x,,,,,,,,x,x,x,x,x,x,x,x,,,"M-H, M+K-2H",,,,,,,,
4.97_753.6996n,753.6995986,774.6742664,1,4.965616667,277.9968765,0.276466667,0,0.018751369,0.266360058,1.467494428,WT RD,KO RD,100 - 43.7 - 0.302,887.2036459,4.54,585.1625559,623.9781792,849.5721181,924.8351737,567.9444296,664.5364352,862.0314961,937.0953225,x,,x,,x,,,,,,x,x,x,x,x,,x,,,,"M+Na-2H, M+Cl",,,,,,,,
1.40_921.7354n,921.7354471,980.6824669,1,1.396766667,314.6270221,2.0173,0,0.018785279,0.266360058,1.092293218,WT RD,KO RD,100 - 58.3 - 28.6 - 12.2 - 7.94,11759.65532,0.76,10884.94327,10647.10531,11696.58035,11822.73029,10564.65906,11339.1616,11868.11625,11979.45923,,,x,,x,,,,,,x,,x,,,,x,,,,"M+Na-2H, M+Cl, M+K-2H, M+CH3COO",,,,,,,,
3.19_857.8488m/z,,857.8487592,1,3.1912,283.8215117,0.208766667,0,0.018895268,0.267147502,1.90860274,WT RD,KO RD,100 - 5.13,70.51703477,2.32,37.55291865,36.34096538,64.32131439,76.71275516,36.44794211,38.70310916,65.26461697,77.72970371,,,x,,x,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
5.36_662.4767m/z,,662.4767215,1,5.363383333,253.485309,0.829383333,0,0.018979523,0.267567639,1.128601207,WT RD,KO RD,100 - 59.6 - 20.3 - 5.68,25716.73424,1.42,22557.64195,23015.11499,26066.42521,25367.04327,21893.8942,24511.08546,26448.70169,25703.32343,,,x,,,,,,,,,,x,,x,,,,,,,,,,,,,,
5.12_777.9210m/z,,777.9210164,1,5.120766667,277.976632,0.1213,0,0.019079744,0.268209815,1.128553166,KO RD,WT RD,100,184.8554819,1.53,182.8559679,186.8549958,165.9364961,161.6607982,177.4755192,199.000473,168.3700335,163.803867,,,x,,,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
4.03_754.0195m/z,,754.0195476,1,4.034666667,211.6717976,0.7758,0,0.019448344,0.272610218,2.240883672,WT RD,KO RD,100,519.8314467,3.2,205.9154048,258.036788,531.5773202,508.0855733,199.8564432,274.8090446,539.3731537,514.8210488,x,x,x,x,,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
5.09_792.2679m/z,,792.2679381,1,5.086916667,284.1926919,0.101533333,0,0.019542642,0.273128814,2.551378862,WT RD,KO RD,100,108.083368,5.7,47.74471825,36.98073715,103.7273928,112.4393432,46.33985291,39.38446577,105.2486042,113.9299041,x,x,x,x,x,x,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
3.31_835.6706m/z,,835.6705569,1,3.3125,287.0883545,0.72215,0,0.019596686,0.273128814,1.705039074,KO RD,WT RD,100 - 28.7 - 18.8,3035.023381,3.77,2820.951873,3249.094888,1827.462223,1732.600918,2737.946723,3460.284361,1854.262823,1755.569276,x,,x,,,,,,,,x,,x,x,x,,x,x,,,,,,,,,,,
0.86_761.5493n,761.5493355,798.5376573,1,0.8636,284.1545926,1.119933333,0,0.019905514,0.275923906,1.278427617,KO RD,WT RD,69.8 - 100 - 63 - 30.2,18606.2019,0.66,17959.2884,19253.1154,14622.25318,14485.6942,17430.84499,20504.55786,14836.69545,14677.72492,x,,x,,x,,,,,,,,x,,x,,x,,,,"M-H2O-H, M+K-2H",,,,,,,,
1.64_776.9821m/z,,776.9820909,1,1.639366667,281.1357034,0.15515,0,0.019909715,0.275923906,1.396217344,KO RD,WT RD,100,182.6830644,0.63,181.8633616,183.5027671,137.0861808,124.5966655,176.5121198,195.4303512,139.0966147,126.2483908,,,x,,,,x,,,,,,x,x,,,x,x,,,,,,,,,,,
1.17_720.6725n,720.6725019,757.6211071,1,1.173916667,268.6372051,0.2567,0,0.020046359,0.27703504,1.556052515,WT RD,KO RD,100 - 38 - 31.7,262.696151,3.42,172.9035784,164.7407471,247.3298252,278.0624768,167.8159739,175.4488097,250.9570343,281.7486334,x,,x,,,,,,,,x,x,x,x,x,x,x,x,,,"M+K-2H, M+CH3COO",,,,,,,,
4.71_617.2510m/z,,617.2510151,1,4.708916667,231.6162402,0.189,0,0.020367534,0.28068292,1.341632517,KO RD,WT RD,100 - 24.5,126.2399568,3.42,121.8211644,130.6587492,96.36809988,91.82047663,118.2366353,139.1514998,97.78138376,93.03770186,,,x,,,,,,,,x,,x,,,,,,,,,,,,,,,,
6.79_634.4447m/z,,634.4446936,1,6.793616667,244.1898558,0.189,0,0.020428031,0.280728073,1.747915564,WT RD,KO RD,100 - 45.6 - 9.43,334.5526888,2.46,176.1933024,206.6085855,340.3698431,328.7355345,171.0088993,220.0380357,345.3615282,333.0934425,x,,x,,x,,,,x,,x,,x,,x,,x,,,,,,,,,,,,
4.12_754.5238m/z,,754.5238096,1,4.122116667,211.6692641,0.5868,0,0.020660741,0.282963225,2.346253073,WT RD,KO RD,100 - 72.8 - 65,2451.004004,2.84,915.7752347,1173.516865,2401.780524,2500.227484,888.8289895,1249.794849,2437.003775,2533.371942,x,x,x,x,,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
1.45_900.6940m/z,,900.6940322,1,1.450366667,308.7393086,0.22285,0,0.020741263,0.282963225,1.389717532,KO RD,WT RD,73.5 - 100,75.90108292,0.29,72.26552979,79.53663605,54.50386405,54.72852483,70.13915139,84.70647589,55.30318906,55.45403773,,,x,,,,,,,,x,,,,x,,,,,,,,,,,,,,
1.14_788.7429m/z,,788.7428939,1,1.140066667,271.6030671,0.15515,0,0.02076371,0.282963225,2.86716442,WT RD,KO RD,100 - 51,175.3027412,6.61,70.15232415,52.1306813,167.1104841,183.4949983,68.0881258,55.51914838,169.5612386,185.9275139,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,
1.17_796.5641n,796.5640788,777.5462377,1,1.173916667,271.6701228,0.552916667,0,0.020898812,0.284015438,1.370223557,WT RD,KO RD,100 - 88 - 3.89,7406.917212,0.06,5154.887433,5656.366212,7410.280551,7403.553872,5003.207354,6024.027064,7518.95583,7501.699655,x,,x,,x,,,,,,x,x,x,x,x,x,x,x,,,"M-H2O-H, M-H",,,,,,,,
6.42_904.6830n,904.6830277,903.6757513,1,6.4156,302.4459386,0.829383333,0,0.020982988,0.284371649,1.183696265,WT RD,KO RD,85.8 - 100,2482.180276,1.12,2113.596444,2080.35153,2540.459025,2423.901528,2051.404887,2215.573293,2577.716061,2456.034165,x,,x,,,,x,,,,x,x,x,x,x,x,x,x,,,"M-H, M+Na-2H",,,,,,,,
0.98_855.6339m/z,,855.6339101,1,0.9849,286.9797187,0.465466667,0,0.021095014,0.284474366,1.138560294,WT RD,KO RD,100 - 35.6,738.4030907,1.72,656.4164057,640.665698,749.3323129,727.4738685,637.1016692,682.3086341,760.3216265,737.1176819,x,,x,,x,,,,,,x,,,,x,,,,,,,,,,,,,,
1.33_659.4739m/z,,659.4738811,1,1.329066667,247.1663912,0.2567,0,0.021236939,0.284474366,1.609263857,WT RD,KO RD,100 - 31.2,1312.126181,2.39,829.1564869,801.559539,1222.950642,1401.301719,804.7589567,853.6604908,1240.885793,1419.878184,,,x,,,,,,,,x,,x,x,,,x,x,,,,,,,,,,,
1.76_721.6239m/z,,721.6238853,1,1.760766667,272.0358956,0.364016667,0,0.021237544,0.284474366,1.33281509,WT RD,KO RD,100 - 13.4,118.2149983,3.34,85.5539951,91.83745119,115.4204264,121.0095701,83.03661,97.8068376,117.1131217,122.6137428,x,,x,,x,x,,,x,,x,x,x,x,x,,x,x,,,,,,,,,,,
5.36_934.3670m/z,,934.3670002,1,5.363383333,292.8786342,0.20875,0,0.021253087,0.284474366,1.283125257,WT RD,KO RD,100 - 53 - 25.1 - 5.6,125.1822695,0.62,97.13502185,97.98586578,129.7591713,120.6053678,94.27687062,104.3548959,131.6621511,122.2041821,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
6.29_982.7336n,982.7335953,981.7263189,1,6.2943,314.6223773,0.310316667,0,0.021280492,0.284474366,1.3297289,WT RD,KO RD,100 - 74.8 - 46.3 - 26.8,1172.512328,3,900.4941221,863.0417809,1215.227295,1129.797361,873.9975163,919.1390463,1233.04918,1144.774607,x,,x,,x,x,,,,,x,x,x,x,x,x,x,x,,,"M-H, M+Na-2H",,,,,,,,
3.69_1133.7824n,1133.782435,1132.775158,1,3.6905,342.1577373,1.2074,0,0.021450166,0.284889688,1.314406102,KO RD,WT RD,100 - 59.8 - 81.2 - 4.88 - 4.12,18353.46466,0.47,17611.6591,19095.27023,14009.77318,13916.85413,17093.44451,20336.45283,14215.23315,14101.34397,x,,x,,,,,,,,,,x,,,,,,,,"M-H, M+Cl",,,,,,,,
7.23_661.5293m/z,,661.5293191,1,7.225216667,256.6622778,0.03385,0,0.021479466,0.284889688,1.355843039,WT RD,KO RD,100 - 40.8 - 10.7 - 1.38,863.4109113,0.14,607.8568635,665.7579818,864.2521964,862.5696261,589.9709681,709.0319032,876.9268647,874.0043469,x,,x,,x,,,,x,,,,x,x,,,x,x,,,,,,,,,,,
1.21_659.4981m/z,,659.4980928,1,1.20775,253.5085291,0.22285,0,0.021485769,0.284889688,1.964994933,WT RD,KO RD,100 - 16 - 7.73,396.0478954,4.87,182.4226714,220.6805517,409.6771311,382.4186597,177.0549722,235.0246724,415.6852405,387.4882221,x,,x,,,,,,,,x,,x,x,x,,x,x,,,,,,,,,,,
5.21_478.2921m/z,,478.2921456,1,5.208233333,210.637816,0.499316667,0,0.021921442,0.289520761,1.096178685,WT RD,KO RD,100 - 36.2,878.0214996,0.31,790.0411732,811.9266654,879.952215,876.0907842,766.7945923,864.701475,892.8571315,887.7047492,,,x,,,,,,,,,,x,,,,,,,,,,,,,,,,
1.40_570.4178n,570.4177788,591.3924466,1,1.396766667,235.0197606,0.22285,0,0.022016286,0.289520761,1.486665855,WT RD,KO RD,100 - 17.6,314.0035967,3.34,216.2012525,206.2253413,296.8229005,331.1842928,209.8396348,219.6298809,301.1759491,335.574663,x,,x,,,,,,,,x,,x,,,,x,,,,"M+Na-2H, M+Cl",,,,,,,,
3.69_1132.9323m/z,,1132.932267,1,3.6905,342.1571648,0.499316667,0,0.022021623,0.289520761,1.780941739,KO RD,WT RD,100 - 31,379.9703739,0.27,347.1823055,412.7584422,213.7603393,212.9469085,336.9666334,439.5875256,216.895236,215.7698556,,,x,,x,,,,,,,,x,,,,,,,,,,,,,,,,
5.09_776.6017n,776.6017044,797.5885281,1,5.086916667,284.160322,0.397766667,0,0.022071089,0.289520761,1.059127171,WT RD,KO RD,100 - 78.1,25376.41427,0.78,24091.22953,23828.25541,25205.84476,25546.98378,23382.35671,25377.07958,25575.50043,25885.64934,x,,x,,x,,,,x,,x,x,x,x,x,x,x,x,,,"M-H, M+Na-2H",,,,,,,,
6.17_427.3280n,427.3279927,464.3127427,1,6.172983333,210.8131664,0.552916667,0,0.0221865,0.290258584,1.552439474,KO RD,WT RD,100 - 67 - 4.71,2574.198096,1.9,2407.231094,2741.165098,1635.943304,1680.383213,2336.399479,2919.339399,1659.935188,1702.659343,,,x,,x,,,,x,,,,x,,,,,,,,"M+Cl, M+K-2H",,,,,,,,
1.30_962.6540m/z,,962.6540303,1,1.295216667,311.5745173,0.397766667,0,0.022363817,0.291585169,1.201990012,WT RD,KO RD,85.8 - 100,488.3430653,0.11,417.6654894,394.8921198,487.9711857,488.714945,405.3758836,420.5599015,495.1275145,495.1936323,x,,x,,,,,,x,,x,x,x,x,x,x,x,x,,,,,,,,,,,
0.71_955.6864m/z,,955.6864121,1,0.70845,317.875175,0.15515,0,0.022425538,0.291585169,1.468315503,WT RD,KO RD,100 - 21.2,84.30722994,4.01,55.7878116,59.04749424,80.01108832,88.60337156,54.14628212,62.88555056,81.18448887,89.77794899,,,x,,,,,,,,,,x,,,,x,,,,,,,,,,,,
6.60_758.5771m/z,,758.577074,1,6.6046,268.6311701,0.344166667,0,0.022480467,0.291585169,1.188504765,WT RD,KO RD,100 - 37.6,502.3337419,0.87,411.820828,433.4997073,499.2266118,505.440872,399.7031985,461.6769621,506.5480068,512.1412879,,,x,,,,,,,,x,,x,,,,x,,,,,,,,,,,,
0.09_537.2827m/z,,537.2827333,1,0.087816667,209.9971222,0.257133333,0,0.022525638,0.291585169,1.082221537,KO RD,WT RD,100 - 18.4,192.0382002,0.67,192.946685,191.1297155,179.4188045,175.4774781,187.2693217,203.5530473,182.0500663,177.8037088,,,x,,,,x,,,,,,,,,,,,,,,,,,,,,,
8.16_794.6947m/z,,794.6947376,1,8.156466667,208.3051053,0.432033333,0,0.022812077,0.292270171,1.254149346,WT RD,KO RD,100 - 12.8,92.472984,1.7,71.32147082,76.14578946,93.58699795,91.35897004,69.2228709,81.09522604,94.95949565,92.57007727,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
3.69_915.7101n,915.7101131,914.7028367,1,3.6905,207.8393527,0.3103,0,0.022873344,0.292270171,1.129040974,KO RD,WT RD,100 - 66.8 - 25.1 - 11.3,345.7988627,1.67,341.7072297,349.8904957,310.7044755,301.8487809,331.6526591,372.6331954,315.261104,305.8502625,x,,x,,,,x,,,,x,,,,,,,,,,"M-H, M+CH3COO",,,,,,,,
6.26_1020.7472m/z,,1020.747181,1,6.26045,323.8466374,0.155166667,0,0.022880433,0.292270171,1.524256551,WT RD,KO RD,68.2 - 88.8 - 100 - 78.2 - 34.6,225.0856436,5.41,139.9204024,155.4178639,216.4792261,233.6920611,135.8033119,165.5199439,219.6539966,236.7900179,x,,x,,,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
0.52_749.5612n,749.5612137,784.5769495,1,0.519433333,274.7821335,0.208783333,0,0.02288237,0.292270171,1.430005091,WT RD,KO RD,100 - 58 - 10.2,1332.053637,0.19,930.2215896,932.7838573,1259.120956,1404.986317,902.8502675,993.4143213,1277.586562,1423.611627,,,x,,x,,,,,,x,,x,x,x,x,x,x,,,"M-H2O-H, M+Cl",,,,,,,,
6.29_979.7859n,979.7859122,978.7786358,1,6.2943,311.5019445,0.208766667,0,0.022920387,0.292270171,1.276066954,WT RD,KO RD,100 - 63.9 - 48.5 - 21.3 - 5.18,1478.809912,1.97,1174.990292,1142.771964,1530.257852,1427.361971,1140.416768,1217.051546,1552.699809,1446.283905,x,,x,,x,,,,x,,x,x,x,x,x,x,x,x,,,"M-H, M+Na-2H, M+Cl",,,,,,,,
0.59_358.3431n,358.3431344,379.3178022,1,0.587133333,192.7414347,1.48395,0,0.022936,0.292270171,1.058399767,WT RD,KO RD,100 - 22.4,2609.635177,0.5,2445.887306,2485.397183,2618.818535,2600.45182,2373.91825,2646.946703,2657.22475,2634.92491,,,x,,,,,,,,x,,x,,x,,x,,,,"M+Na-2H, M+Cl, M+K-2H",,,,,,,,
4.97_718.1883m/z,,718.1883479,1,4.965616667,240.418958,0.121316667,0,0.023240306,0.29364887,2.239577979,WT RD,KO RD,100 - 16.2,48.70326837,9.04,19.40191621,24.09133907,51.81517499,45.59136174,18.83102417,25.65726353,52.5750691,46.19574714,,,x,x,,,,,,,,,,,,,,,,,,,,,,,,,
4.09_767.5280m/z,,767.5280182,1,4.088283333,214.7784801,0.809633333,0,0.023285185,0.29364887,2.583268324,WT RD,KO RD,78.7 - 100 - 68.2 - 71.6,1266.779988,1.09,417.8875381,562.8700368,1256.973324,1276.586652,405.5913986,599.4562954,1275.407434,1293.509822,x,x,x,x,x,x,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
