,,,,,,,,,,,,,,,,Normalised abundance,,,,,,,,,,,,,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Control,,,,DAA,,,,RSL3,,,,DAA+RSL3,,,,Control,,,,DAA,,,,RSL3,,,,DAA+RSL3,,,,Tags,,,,,,,,,,,,,,,,,,,,,,,
Compound,Neutral mass (Da),m/z,Charge,Retention time (min),CCS (angstrom^2),Chromatographic peak width (min),Identifications,Anova (p),q Value,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,NEG_2022_04_22_NR_LIPIDS_HILIC_C1,NEG_2022_04_22_NR_LIPIDS_HILIC_C2,NEG_2022_04_22_NR_LIPIDS_HILIC_C3,NEG_2022_04_22_NR_LIPIDS_HILIC_C4,NEG_2022_04_22_NR_LIPIDS_HILIC_D1,NEG_2022_04_22_NR_LIPIDS_HILIC_D2,NEG_2022_04_22_NR_LIPIDS_HILIC_D3,NEG_2022_04_22_NR_LIPIDS_HILIC_D4,NEG_2022_04_22_NR_LIPIDS_HILIC_R1,NEG_2022_04_22_NR_LIPIDS_HILIC_R2,NEG_2022_04_22_NR_LIPIDS_HILIC_R3,NEG_2022_04_22_NR_LIPIDS_HILIC_R4,NEG_2022_04_22_NR_LIPIDS_HILIC_RD1,NEG_2022_04_22_NR_LIPIDS_HILIC_RD2,NEG_2022_04_22_NR_LIPIDS_HILIC_RD3,NEG_2022_04_22_NR_LIPIDS_HILIC_RD4,NEG_2022_04_22_NR_LIPIDS_HILIC_C1,NEG_2022_04_22_NR_LIPIDS_HILIC_C2,NEG_2022_04_22_NR_LIPIDS_HILIC_C3,NEG_2022_04_22_NR_LIPIDS_HILIC_C4,NEG_2022_04_22_NR_LIPIDS_HILIC_D1,NEG_2022_04_22_NR_LIPIDS_HILIC_D2,NEG_2022_04_22_NR_LIPIDS_HILIC_D3,NEG_2022_04_22_NR_LIPIDS_HILIC_D4,NEG_2022_04_22_NR_LIPIDS_HILIC_R1,NEG_2022_04_22_NR_LIPIDS_HILIC_R2,NEG_2022_04_22_NR_LIPIDS_HILIC_R3,NEG_2022_04_22_NR_LIPIDS_HILIC_R4,NEG_2022_04_22_NR_LIPIDS_HILIC_RD1,NEG_2022_04_22_NR_LIPIDS_HILIC_RD2,NEG_2022_04_22_NR_LIPIDS_HILIC_RD3,NEG_2022_04_22_NR_LIPIDS_HILIC_RD4,Anova p-value <= 0.05_RSL3vsCtrl,Max fold change >= 2_RSL3vsCtrl,OPLS_RSL3vsCtrl,Anova p-value <= 0.05_DAAvsCtrl,OPLS_DAAvsCtrl,Anova p-value <= 0.05_RSL3DAAvsControl,OPLS_RSL3DAAvsCtrl,Anova p-value <= 0.05_DAAvsRSL3,OPLS_DAAvsRSL3,Anova p-value <= 0.05_DAAvsRSL3DAA,OPLS_DAAvsRSL3DAA,Anova p-value <= 0.05_RSL3vsRSL3DAA,OPLS_RSL3vsRSL3DAA,Accepted Compound ID,Accepted Description,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Retention Time Error (mins),dCCS (angstrom^2),Compound Link
4.47_797.1677m/z,,797.1677302,1,4.465816667,168.9872136,1.55175,0,0.000240532,0.000154951,1.254536055,DAA,Control,100 - 91.4 - 82.5 - 79.3,3864.527646,2.88,3273.04434,2762.615488,3027.127657,3258.987186,3826.286944,3857.824574,3532.117911,4241.881153,3165.711782,3067.227235,2871.590848,3364.783909,3916.28516,3846.030556,3917.342031,3682.667845,3208.257999,2942.954709,3140.670568,3406.137601,3570.927749,3727.820325,3468.138907,3872.270111,3346.888677,3306.571047,3068.868546,3408.74137,3646.53643,3569.56,3680.972445,3541.299822,,,,x,,x,,x,,,,x,,,,,,,,,,,,
4.81_537.7690m/z,,537.7689697,1,4.809966667,148.8813311,0.398016667,0,0.000240603,0.000154951,1.32533313,DAA,Control,100 - 93.9,266.552018,2.04,217.0740166,172.5614104,199.1831546,215.6644938,271.2578367,260.0856679,244.2469243,290.6176432,205.482112,196.0155129,202.5661337,203.5674816,245.057305,270.8583764,241.7392519,229.3899142,212.7772734,183.8259495,206.6542089,225.4022184,253.1545988,251.3210802,239.8227586,265.2950361,217.2420615,211.3111192,216.4823852,206.2268826,228.1780701,251.3878171,227.1528802,220.5842331,,,,x,,x,,x,,,,x,,,,,,,,,,,,
0.67_1090.9213m/z,,1090.921262,1,0.674583333,358.9666473,0.067683333,0,0.000241226,0.000155261,4.251406248,RSL3,DAA+RSL3,100 - 62,109.0847263,14.02,67.45507101,73.57964729,81.61962786,93.06660819,24.20600697,34.56566164,30.36888467,29.78092913,93.81386005,116.540202,141.0371267,84.94771664,34.59955061,7.449495305,28.32487759,32.26009449,66.11987151,78.38281163,84.68105479,97.26876954,22.59054358,33.40083862,29.81879799,27.18600489,99.18292236,125.6341407,150.7263481,86.05747169,32.21637766,6.913990951,26.61577495,31.02171353,,,,x,,x,,x,,,,x,,,,,,,,,,,,
3.26_223.9001m/z,,223.9000548,1,3.258483333,134.5665049,2.860633333,0,0.000241821,0.000155542,1.631907975,Control,RSL3,100,935.4797046,2.14,1224.612283,913.5708451,770.9526009,832.7830896,809.618422,781.4588602,808.3127697,832.1587865,561.8582615,564.0972954,587.2656492,579.7505036,642.4274347,705.8768471,580.720607,558.204949,1200.372419,973.2073217,799.8698493,870.3850715,755.5860111,755.1245958,793.6713994,759.649665,594.0139794,608.1152917,627.6106779,587.3243511,598.1778517,655.1351378,545.6803455,536.7769155,x,,,,,x,,x,,x,,,,,,,,,,,,,,
7.19_829.5691m/z,,829.569074,1,7.191133333,299.1785692,0.101533333,0,0.000241947,0.000155542,1.331582273,RSL3,DAA+RSL3,100 - 69.1 - 26.9 - 5.19,257.5713115,6.49,208.7451615,226.460062,252.716986,239.4916859,203.3264694,178.9123074,209.8505158,183.6325787,265.5608859,259.6913021,271.7819826,233.2510753,198.6979071,180.6623049,208.4478611,185.9219974,204.6132789,241.2430208,262.1960121,250.3052605,189.7568432,172.8831686,206.0493893,167.6319822,280.7592046,279.9556977,290.4533486,236.2982621,185.0118485,167.6754586,195.8702678,178.7849364,,,,x,,x,,x,,,,x,,,,,,,,,,,,
4.93_342.9173m/z,,342.9173214,1,4.931533333,159.0474408,0.189,0,0.000242407,0.000155746,1.624650439,DAA+RSL3,Control,100 - 66.9,86.40768332,5.22,54.40827697,55.21942852,54.02593564,49.08795856,81.1170448,91.13910643,58.04262133,90.77154614,62.26449169,51.2611417,47.9503843,57.27604076,92.98886669,85.73865036,77.64789287,89.25532336,53.33132451,58.82406649,56.05236554,51.30438749,75.70344578,88.06782342,56.99126653,82.8622803,65.82795167,55.26118348,51.24456578,58.02429367,86.58391207,79.57535758,72.96267515,85.82904407,,,,x,,x,,x,,,,x,,,,,,,,,,,,
4.78_955.6036m/z,,955.6036435,1,4.776116667,181.3807392,1.6392,0,0.000243154,0.000156134,1.403209886,DAA,Control,99.5 - 100 - 71.9,2485.806852,2.25,1907.628304,1575.86778,1845.974913,1756.58755,2411.509639,2498.389861,2236.357726,2796.970182,1927.548897,1912.108894,1617.698432,2182.989812,2467.541993,2463.875461,2390.180346,2358.090607,1869.868883,1678.737965,1915.214598,1835.901328,2250.570021,2414.196997,2195.849469,2553.259662,2037.864474,2061.315782,1728.83398,2211.508342,2297.580845,2286.760638,2245.958592,2267.569653,,,,x,,x,,x,,,,x,,,,,,,,,,,,
3.53_1083.4629m/z,,1083.462937,1,3.534933333,321.7125092,0.15515,0,0.00024382,0.00015647,2.301195943,RSL3,DAA,100 - 55.6,238.4214466,4.64,253.0847856,248.719865,209.13516,238.3704846,132.0314233,63.89982866,148.567941,69.93130768,229.3448208,249.1915123,246.72317,228.4262833,143.3928248,111.580122,107.4544963,147.8319592,248.0752485,264.9559089,216.9794987,249.1334345,123.2198944,61.74647796,145.8768561,63.83793011,242.4704574,268.6365817,263.6730008,231.4104391,133.5161098,103.5592241,100.9707697,142.1570755,,,,x,,x,,x,,,,x,,,,,,,,,,,,
0.43_1007.8393m/z,,1007.839315,1,0.431966667,326.1119655,0.27645,0,0.000245578,0.000157505,1.685544739,DAA+RSL3,Control,100 - 76.9 - 100,403.0046151,2.82,231.9744658,236.982963,248.11793,239.3029701,268.1598323,276.1562992,338.4500068,260.5692513,289.0097521,276.4938987,316.6556563,313.2779799,393.9172477,509.7256219,355.3623573,353.0132334,227.3827845,252.4528404,257.4244526,250.1080237,250.2633494,266.8501497,332.3194939,237.8648734,305.5500732,298.0694452,338.4098344,317.3706363,366.7847297,473.0841746,333.9200496,339.4619753,x,,,x,,x,,,,x,,x,,,,,,,,,,,,
4.34_720.7379m/z,,720.7379407,1,4.344516667,201.6949675,1.9495,0,0.000246529,0.000158022,1.27803717,DAA,RSL3,100 - 36.7 - 55.8,3084.703549,4,2879.337176,2585.482236,2566.489482,2792.81776,3016.728263,3092.052224,2917.968408,3312.065301,2371.223232,2475.948494,2243.358863,2563.972803,2701.331797,2929.575901,2689.964751,2800.797479,2822.343839,2754.258474,2662.754562,2918.919604,2815.397492,2987.853622,2865.113798,3023.472608,2506.930741,2669.153271,2397.477153,2597.468486,2515.267506,2718.984366,2527.654223,2693.282162,x,,,x,,,,x,,x,,x,,,,,,,,,,,,
0.47_984.7352m/z,,984.7352096,1,0.465816667,315.2344283,0.242616667,0,0.000247507,0.000158556,1.448346588,DAA+RSL3,DAA,74.7 - 100,131.5894405,6.84,91.09905421,105.3310014,115.5083616,100.7925359,87.88102105,91.76760506,104.798565,78.97256375,127.9014526,117.7228793,141.3100891,123.1541632,139.5715326,138.2513527,120.5678067,127.9670699,89.29584786,112.2068445,119.8409029,105.3435398,82.01600698,88.67514236,102.9002966,72.09138757,135.2213823,126.9091053,151.018063,124.7630464,129.9580233,128.3132028,113.2928324,123.0547475,x,,,,,x,,x,,x,,,,,,,,,,,,,,
0.74_533.1277m/z,,533.1277146,1,0.742266667,211.6306265,0.22285,0,0.000249083,0.000159472,1.629726747,DAA+RSL3,Control,100 - 30.9,175.9382851,5.67,111.2633231,100.7536717,105.3188299,114.4869586,147.5118932,156.8430031,174.6186763,199.8955886,119.6237808,134.6391947,122.2190691,174.1313286,187.2185357,161.5522949,174.4588345,180.5234751,109.0609871,107.3307139,109.2691775,119.6562957,137.6672269,151.5575744,171.4557216,182.477935,126.4699711,145.1454454,130.6154938,176.4061763,174.3231615,149.9391649,163.9321146,173.5936493,x,,,x,,x,,,,,,x,,,,,,,,,,,,
4.65_252.8686m/z,,252.86856,1,4.654816667,144.5656341,0.43185,0,0.000249633,0.000159731,1.270477351,DAA,Control,100,106.6158216,3.05,89.69612377,73.11485974,85.88090927,86.97980248,108.8602991,105.4436819,97.27422089,114.8850844,91.99964648,85.97515793,81.21506489,84.30757072,101.7223344,106.4005136,106.2576218,100.2044365,87.9206869,77.88768348,89.10217032,90.90713122,101.5951674,101.8903512,95.51224467,104.8747154,97.26487951,92.68402575,86.79452305,85.40896292,94.71582965,98.75195003,99.84611374,96.35784931,,,,x,,x,,x,,,,x,,,,,,,,,,,,
2.14_1111.2879m/z,,1111.287891,1,2.1386,316.1180201,0.377983333,0,0.000250777,0.000160369,1.730980115,DAA,Control,100 - 46.2 - 45.5 - 8.01,306.6842449,9.88,209.2167136,143.6959722,182.6739448,173.1083851,293.9852367,277.5128563,348.4030189,306.8358677,288.8193695,224.5690645,240.7625616,294.8931312,252.2987789,252.308836,316.9211145,285.7340736,205.0754972,153.0762206,189.525764,180.9246081,274.3652149,268.1609924,342.0922222,280.1001057,305.3487948,242.0927795,257.3028998,298.7456084,234.9207605,234.1717039,297.7983236,274.765487,x,,,x,,x,,,,,,,,,,,,,,,,,,
1.52_589.4756m/z,,589.4755917,1,1.518,247.1212126,0.843433333,0,0.000251012,0.000160404,1.330877721,Control,DAA,100 - 39.5 - 47.1,1481.819004,1.53,1452.265592,1504.92792,1477.31376,1492.768745,992.2619056,1096.798994,1269.555935,1095.042525,1091.928597,1162.741982,1248.098299,1128.557545,1382.353419,1397.754767,1202.493939,1285.36582,1423.519579,1603.167262,1532.725531,1560.170526,926.0402121,1059.83813,1246.559838,999.6273559,1154.420777,1253.473798,1333.842394,1143.300995,1287.138677,1297.277656,1129.936324,1236.023975,x,,,x,,x,,,,x,,x,,,,,,,,,,,,
0.09_564.2387m/z,,564.2387149,1,0.087816667,150.7187228,0.276466667,0,0.000251126,0.000160404,1.172113551,DAA+RSL3,Control,100 - 78.3,172.3260671,2.84,155.5852923,145.5144376,140.4195702,146.5672961,170.8107891,177.9452363,163.2540419,176.2988344,156.9348087,154.5764708,163.1902066,163.6683162,174.8156511,181.1282469,170.7342455,162.626125,152.5056512,155.0133925,145.6864927,153.1851308,159.4111983,171.9486866,160.2969404,160.9372546,165.9163469,166.6384796,174.40134,165.8064754,162.7745718,168.1079065,160.4322646,156.3833318,x,,,x,,x,,x,,,,x,,,,,,,,,,,,
6.42_950.6075m/z,,950.6074753,1,6.415366667,315.3908925,0.15515,0,0.000251287,0.000160413,1.478012083,RSL3,DAA,100 - 74.6 - 31.2 - 60.4 - 29,193.0055638,7.08,132.761724,173.0630845,178.3531198,170.7510755,135.2240416,141.9773821,125.2121187,119.9247145,190.124788,184.7229984,216.9876263,180.1868426,121.8290011,134.5800079,134.5143436,145.0020833,130.1338506,184.3603721,185.0428715,178.4608608,126.1994433,137.1929077,122.9440895,109.4752236,201.0058223,199.13742,231.8946313,182.5407995,113.4375748,124.9057712,126.3978453,139.4358312,,,,x,,x,,x,,,,x,,,,,,,,,,,,
6.45_259.1531m/z,,259.153091,1,6.449216667,160.9767289,1.551533333,0,0.00025184,0.000160673,1.104282539,DAA,Control,100 - 10.3,1488.768884,0.8,1386.222165,1296.87685,1364.454729,1345.156296,1462.750222,1477.284561,1438.698822,1576.341929,1378.025666,1332.364406,1315.517178,1373.817315,1458.325354,1463.017911,1455.504844,1481.520102,1358.783411,1381.534943,1415.633331,1405.893052,1365.129023,1427.501772,1412.638957,1438.989335,1456.891472,1436.332307,1405.892936,1391.764833,1357.877762,1357.849382,1367.680734,1424.648405,,,,x,,x,,x,,,,x,,,,,,,,,,,,
0.98_340.5041m/z,,340.5040584,1,0.984866667,191.5062126,0.27645,0,0.000256218,0.000163318,1.685540602,DAA+RSL3,Control,100,90.01443604,4.85,48.64779526,43.73980479,57.9812791,63.24670724,75.29468302,88.24542837,79.35015469,105.920061,77.15994074,77.28120777,69.55507786,74.37065674,100.7355335,93.20349879,86.81579827,79.30291359,47.68486525,46.59507086,60.15606786,66.1024347,70.26965747,85.27165897,77.91284597,96.69084813,81.57588237,83.31166377,74.33349733,75.34223332,93.79699835,86.50359801,81.57739577,76.25868137,x,,,x,,x,,,,,,x,,,,,,,,,,,,
5.09_1000.4666m/z,,1000.466568,1,5.086683333,313.780657,0.155133333,0,0.000256285,0.000163318,2.973033394,RSL3,DAA+RSL3,89.5 - 100,447.2526828,5.71,399.3367432,442.8411223,443.2791538,403.4737111,221.2329159,77.72595028,217.067603,118.6564326,456.078331,470.1684491,488.3992271,374.3647241,181.1137398,78.25950353,150.2926163,192.0800659,391.4323082,471.7490984,459.9058742,421.6914335,206.4682472,75.1066752,213.1357499,108.3174518,482.1801563,506.8569304,521.952153,379.2554164,168.6388562,72.6338466,141.2240685,184.7066127,,,,x,,x,,x,,,,x,,,,,,,,,,,,
0.43_149.0089m/z,,149.0088762,1,0.431966667,135.9769498,0.344133333,0,0.000257566,0.000164038,1.968215506,DAA+RSL3,Control,100 - 22.9 - 8.89,350.1904075,9.97,193.0667944,139.8553723,155.2014113,223.5676091,271.9576092,282.5604386,288.3544228,338.2438906,178.8598749,204.7530099,225.1264268,269.0995945,379.7944905,334.2154816,290.7139034,396.0377544,189.245248,148.9849124,161.022778,233.6621767,253.8076698,273.038477,283.131316,308.7714297,189.0962069,220.7304261,240.5925658,272.6151055,353.63473,310.1905191,273.1724367,380.834897,,,,x,,x,,x,,,,x,,,,,,,,,,,,
0.36_311.2506m/z,,311.2505684,1,0.364283333,184.7868739,0.15515,0,0.000260192,0.000165614,1.238395447,DAA+RSL3,Control,100 - 29.3 - 19.2,1964.541997,1.75,1500.885669,1481.503391,1674.519284,1688.534875,1850.280248,1793.380594,1836.949386,2064.066922,1782.083767,1767.011726,1743.477475,1836.527319,1980.356749,1995.223775,1915.955803,1966.631661,1471.177275,1578.213616,1737.327932,1764.775926,1726.796024,1732.945731,1803.675811,1884.217017,1884.074227,1904.8963,1863.254017,1860.51967,1843.9523,1851.797814,1800.348415,1891.137796,x,,,x,,x,,,,,,x,,,,,,,,,,,,
5.21_593.4731m/z,,593.4731267,1,5.207983333,232.6857851,0.256683333,0,0.000262852,0.00016721,1.819780115,RSL3,DAA+RSL3,100 - 19.7,217.672601,4.89,219.5988118,218.9636631,202.2561208,227.4857663,207.8476507,154.8651944,182.3182882,142.6947449,216.4959329,239.8951401,227.6111892,186.6881417,94.87782981,99.26569881,136.6159387,147.6996591,215.252093,233.2572688,209.8424374,237.7572473,193.9762894,149.6464156,179.0158666,130.2612157,228.8862146,258.6147892,243.2480308,189.1270313,88.34276581,92.13001891,128.3726318,142.029854,,,,x,,x,,,,x,,x,,,,,,,,,,,,
1.14_233.2171m/z,,233.2170821,1,1.140016667,138.6784588,0.4316,0,0.000263772,0.000167697,2.201321091,DAA+RSL3,Control,100,118.8132786,4.16,48.48353519,40.64732126,56.74622354,70.01741919,91.93646723,107.8535623,74.39083056,145.0603439,95.97773403,92.10623413,87.91496608,96.93080156,111.9701632,121.3716602,123.2719165,118.6393745,47.52385653,43.30071485,58.87468726,73.17885914,85.80080031,104.2190214,73.04335254,132.4206911,101.470637,99.29352596,93.95470607,98.19710336,104.2578011,112.646901,115.8337782,114.0851181,x,,,x,,x,,,,,,x,,,,,,,,,,,,
0.55_1029.9655m/z,,1029.965453,1,0.553266667,339.4903958,0.222833333,0,0.000265512,0.000168677,1.569820126,DAA+RSL3,DAA,100 - 44.2 - 53.7 - 18,208.7555723,7.77,119.4210666,176.2084362,144.7320125,161.2621647,125.8598292,158.2732106,129.1812798,118.6079532,218.8948171,185.7159865,207.2112339,221.0105579,205.9438302,235.3556964,186.4121009,207.3106619,117.057257,187.7110474,150.1606881,168.5435049,117.4601809,152.9395855,126.8413551,108.2731966,231.4223894,200.2078936,221.4466028,223.8978348,191.7586816,218.4372348,175.1641295,199.3525458,x,,,,,x,,x,,x,,,,,,,,,,,,,,
1.83_729.5045m/z,,729.5044694,1,1.8283,266.0719968,0.46545,0,0.000265622,0.000168677,1.650584129,Control,DAA,100 - 67.7,896.4519011,4.7,843.8860933,937.5964062,922.3207278,882.0043773,572.6486482,504.894925,628.5469091,466.357163,752.2424255,843.7121419,884.0980579,624.9413892,831.8184757,781.5810432,685.1495008,741.8151945,827.1822892,998.8012338,956.9155622,921.8288082,534.4311543,487.880547,617.1617271,425.7217113,795.2940221,909.5492205,944.8354116,633.1056094,774.5238792,725.3973643,643.8080752,713.3388422,,,,x,,x,,x,,x,,,,,,,,,,,,,,
0.47_1005.8143m/z,,1005.814336,1,0.465816667,326.1208421,0.087466667,0,0.000265845,0.000168721,1.866987683,DAA+RSL3,Control,86.5 - 100,114.5315618,10.24,51.99743307,65.39624637,64.56043492,63.42846182,60.50326605,79.52883231,70.88391675,73.15748075,69.41528662,86.51003839,71.77738212,70.09910954,137.0436447,129.9968424,101.441835,89.64392528,50.96820063,69.66521109,66.98199771,66.2923959,56.46539185,76.84880217,69.59996119,66.7829946,73.38799384,93.26064434,76.70847342,71.01488273,127.6042531,120.652065,95.32090802,86.20272858,x,,,,,x,,,,x,,x,,,,,,,,,,,,
6.36_637.4622m/z,,637.4622376,1,6.361766667,240.3610539,0.15515,0,0.000266544,0.000169066,1.281554253,DAA,DAA+RSL3,100 - 32.1,189.5856742,4.43,168.1168522,157.9248547,182.6907658,166.45514,198.695389,201.1805878,174.8414274,183.6252927,143.0879036,164.6544975,150.1504694,141.2056983,150.6661073,142.0706636,155.9024314,143.0975075,164.7891626,168.2339424,189.5432159,173.9709545,185.4348324,194.4010335,171.6744379,167.625331,151.2769694,177.5029213,160.4657756,143.0504064,140.2884179,131.8579639,146.4953914,137.604367,x,,,x,,x,,x,,x,,,,,,,,,,,,,,
5.09_724.3046m/z,,724.3045814,1,5.086683333,264.5926117,0.08745,0,0.000267437,0.000169534,17.17830052,RSL3,DAA,96.5 - 100,509.9339096,4.5,473.2122459,517.067433,512.4647319,479.9984299,47.78994891,2.264201354,58.70900112,9.975930871,534.3454596,553.7599759,544.9174175,406.7127856,56.46775702,5.98084633,60.15465243,59.23245101,463.845526,550.8207867,531.6864971,501.6714111,44.60053759,2.187900374,57.64557585,9.106690535,564.9265919,596.971324,582.3531314,412.0260723,52.57832989,5.550915291,56.52496419,56.95867156,,,,x,,x,,x,,,,x,,,,,,,,,,,,
4.31_698.7090m/z,,698.7089792,1,4.310666667,161.7814355,1.7605,0,0.000269654,0.00017084,1.245741984,DAA,Control,100 - 88.4,2153.97378,3.73,1882.823354,1573.408099,1689.340946,1770.703388,2124.42725,2155.474545,2000.566255,2335.427068,1653.881555,1730.221726,1692.262658,1927.314957,2095.608124,2216.836844,2144.706341,2029.143179,1845.55492,1676.11772,1752.705531,1850.654527,1982.646971,2082.837533,1964.329006,2131.932534,1748.534872,1865.235481,1808.520753,1952.493356,1951.265307,2057.480305,2015.296311,1951.24966,,,,x,,x,,x,,,,x,,,,,,,,,,,,
5.09_597.4162m/z,,597.4162014,1,5.086683333,229.3940593,0.2426,0,0.000270026,0.000170971,1.335709665,Control,DAA+RSL3,100 - 16.2,551.8856045,3.82,584.8578293,528.7102435,556.0488517,537.9254936,503.7634183,436.9568317,513.8418322,470.8579725,559.5704698,555.7397882,557.7072315,515.975897,389.0387103,364.6893925,432.2293919,466.7537759,573.2812069,563.2236216,576.9053903,562.2140088,470.1431951,422.2318893,504.5343601,429.8303483,591.5952551,599.1056263,596.021603,522.7165944,362.2422198,338.4738235,406.1489829,448.8363147,,,,x,,x,,x,,,,x,,,,,,,,,,,,
2.45_805.5989m/z,,805.5989122,1,2.448883333,280.5056169,0.310283333,0,0.000270174,0.000170971,4.265368237,DAA+RSL3,RSL3,100 - 42.6 - 38.2 - 23.6,1372.77207,17.67,485.5722434,322.4091475,298.0207854,376.5678486,1556.482458,494.8255159,1711.483743,905.918122,273.3236672,290.8721918,321.3897924,401.7799342,1198.088101,751.9524832,1754.318998,1786.728697,475.9608709,343.4555126,309.1990875,393.5707124,1452.605746,478.1504654,1680.482789,826.9820725,288.9662578,313.5697143,343.4692047,407.0287782,1115.565319,697.898643,1648.464658,1718.140838,,,,x,,x,,x,,,,x,,,,,,,,,,,,
4.47_258.9953m/z,,258.9952816,1,4.465816667,144.3950171,2.172383333,0,0.00027037,0.000170996,1.383776204,DAA+RSL3,Control,100 - 8.83,1045.300051,4.37,801.722745,680.144482,716.7092008,823.0105812,867.3153828,923.7768901,1022.697272,1084.488724,817.5537779,851.1787282,902.8085653,901.7988121,1017.731839,1108.056588,1006.117505,1049.29427,785.8535183,724.5432505,743.5918625,860.1713129,809.4323853,892.6466719,1004.172649,989.9931475,864.3432094,917.5984443,964.831327,913.5798914,947.631767,1028.404329,945.4091023,1009.014597,x,,,x,,x,,,,,,x,,,,,,,,,,,,
3.81_931.5989m/z,,931.5989151,1,3.811366667,300.0635468,0.397766667,0,0.000271391,0.000171543,3.583562146,Control,DAA,100 - 45.7 - 18.1 - 2.3,1583.1887,16.92,1098.109041,2080.483024,1702.867446,1451.295287,381.1260052,500.1089662,512.5284365,373.4041588,1034.183865,1372.590163,1303.112303,596.0770148,1379.499059,982.5208947,782.1276683,876.1048677,1076.373172,2216.293703,1766.739389,1516.824451,355.6903723,483.2558695,503.2447546,340.8680515,1093.371256,1479.696985,1392.635849,603.8641514,1284.480922,911.8927251,734.9346502,842.4734847,,,,x,,x,,x,,x,,,,,,,,,,,,,,
2.10_851.6818m/z,,851.6818365,1,2.10475,296.1968609,0.222833333,0,0.000271748,0.000171669,7.679029905,Control,DAA,100 - 3.5,101.6085203,26.53,56.6392418,125.3225185,131.169543,93.30277766,6.682550605,13.91811268,20.94539985,11.38172671,51.93205986,112.0622932,59.33720376,23.21104495,73.37634021,65.94638549,46.46978888,41.98243688,55.51812983,133.5033766,136.0895112,97.51560259,6.236569745,13.44908829,20.56600543,10.3899941,54.90418429,120.8068089,63.41365738,23.51427352,68.32227141,61.20585273,43.66583542,40.37084052,,,,x,,,,x,,x,,,,,,,,,,,,,,
4.90_382.8591m/z,,382.8590835,1,4.897683333,158.4197191,1.605366667,0,0.000273607,0.000172743,1.194171535,DAA,RSL3,100 - 88.6,1294.219384,2.01,1348.251134,1213.189154,1175.404488,1226.319155,1290.80219,1272.82555,1270.58428,1342.665515,1044.894194,1099.387556,1043.04347,1147.795306,1211.49571,1268.276884,1233.363564,1255.356435,1321.563974,1292.384246,1219.492106,1281.690153,1204.65648,1229.932794,1247.569557,1225.674024,1104.694548,1185.17566,1114.700341,1162.790078,1128.04943,1177.107245,1158.943298,1207.166573,x,,,,,,,x,,x,,x,,,,,,,,,,,,
2.54_421.3250m/z,,421.3249673,1,2.53635,202.6033321,0.499283333,0,0.000275687,0.000173956,1.2708568,DAA+RSL3,Control,100 - 5.79,207.1587785,1.96,153.5278772,162.1576449,163.5446909,172.7984924,220.2988251,190.9258983,181.1531742,208.7980315,176.9229671,182.6232525,170.715953,192.2086866,209.5685199,208.5406649,209.4243085,201.1016205,150.4889605,172.7430424,169.6790012,180.6007231,205.5964958,184.4919152,177.8718569,190.6046745,187.0484478,196.8738255,182.4441036,194.7196966,195.1337074,193.5497924,196.7877972,193.3818533,x,,,x,,x,,,,,,x,,,,,,,,,,,,
0.09_505.7669m/z,,505.7668784,1,0.087816667,147.085271,0.0677,0,0.000276854,0.000174592,1.260419046,DAA+RSL3,Control,100 - 61 - 39.5 - 21.6,150.7393399,4.17,120.4648331,115.5355353,115.7137721,126.6643495,151.3426143,131.7133843,130.9682461,141.222481,129.1341614,124.3437874,136.0896711,125.1466259,162.2377133,148.5723032,148.4380547,143.7092885,118.0803632,123.0775144,120.0540181,132.3835225,141.2422928,127.2747948,128.5959533,128.9172357,136.5246403,134.0466604,145.4390034,126.7815386,151.0629864,137.8922353,139.4814098,138.1926634,x,,,x,,x,,,,,,x,,,,,,,,,,,,
5.09_1045.5278m/z,,1045.52777,1,5.086683333,313.5964485,0.155133333,0,0.00027732,0.000174785,2.675517166,RSL3,DAA+RSL3,47.5 - 100,298.3137835,8.32,262.4108392,325.6680405,284.6934433,289.7509796,201.968903,97.38596802,220.7216883,108.1957288,302.9562449,320.9254412,306.4106585,262.9627892,94.39199407,78.97348402,111.8905221,160.7344606,257.216703,346.9271411,295.3718573,302.8338715,188.4898782,94.10417296,216.7236468,98.7682285,320.2947379,345.9680979,327.4610074,266.3981291,87.89039381,73.29650285,105.1391289,154.5642835,,,,x,,x,,x,,,,x,,,,,,,,,,,,
0.71_842.6117m/z,,842.6116906,1,0.708416667,294.8149861,0.15515,0,0.000279337,0.000175954,1.366305551,RSL3,DAA+RSL3,100 - 60.9,226.9631359,4.72,213.7162135,250.2934181,220.4413252,202.6243215,186.0071308,169.8024954,168.7299317,170.4781992,215.124693,258.6751944,231.7709221,202.2817341,156.7784703,162.9150793,156.8773148,187.8870549,209.4859343,266.6321812,228.7097409,211.7732538,173.5933647,164.0803467,165.6736428,155.6237933,227.4364973,278.8603005,247.6935365,204.9243381,145.9797691,151.203986,147.411451,180.6745604,,,,x,,x,,x,,,,x,,,,,,,,,,,,
